	CHEM_ID	LIB_ID	COMP_ID	CHRO_LIB_ENTRY_ID	SUPER_PATHWAY	SUB_PATHWAY	PATHWAY_SORTORDER	TYPE	INCHIKEY	SMILES	CHEMICAL_NAME	PLOT_NAME	LIPID SPECIES LEVEL	LIPID MOLECULAR SPECIES LEVEL	LIPID SN POSITION LEVEL	CAS	CHEMSPIDER	HMDB	KEGG	PUBCHEM	PLATFORM	kg_ids_groundtruth
504	100002912	209	39378	143716	Lipid	Secondary Bile Acid Metabolism	3589.0	NAMED	BHTRKEVKTKCXOH-BWIGJTJCSA-N	O=C(NCCS(=O)(O)=O)CC[C@@H](C)C1CC[C@@]2([H])[C@]3([H])[C@@H](O)CC4C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@@]21C	tauroursodeoxycholate	tauroursodeoxycholate				14605-22-2	24539842	HMDB0000874		9848818	Neg	['CHEBI:80774']
505	100002927	400	43378	211502	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	467.0	NAMED	ZZLHPCSGGOGHFW-UHFFFAOYSA-N	NC(CS(C)=O)C(O)=O	S-methylcysteine sulfoxide	S-methylcysteine sulfoxide				6853-87-8	74136	HMDB0029432		82142	Pos Early	['CHEBI:137271', 'CHEBI:157782']
506	100002945	209	38768	143701	Lipid	Fatty Acid, Branched	1688.0	NAMED	IIUXHTGBZYEGHI-UHFFFAOYSA-N	CC(CCCCCCCCCCCCCC(O)=O)C	(14 or 15)-methylpalmitate (a17:0 or i17:0)	(14 or 15)-methylpalmitate (a17:0 or i17:0)							C16995	8181,17903417	Neg	['CHEBI:70850', 'CHEBI:70838', 'CHEBI:69187']
507	100002951	209	39831	141952	Lipid	Fatty Acid, Dicarboxylate	1748.0	NAMED	JJOJFIHJIRWASH-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCCCCCC(O)=O	eicosanedioate (C20-DC)	eicosanedioate (C20-DC)				2424-92-2	68030	HMDB0242141		75502	Neg	['CHEBI:73728']
508	100002952	209	39837	141956	Lipid	Fatty Acid, Dicarboxylate	1750.0	NAMED	DGXRZJSPDXZJFG-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCCCCCCCC(O)=O	docosadioate (C22-DC)	docosadioate (C22-DC)				505-56-6	214170	HMDB0242127	C14240	7641	Neg	['CHEBI:76319', 'CHEBI:34675']
509	100002953	209	39609	141922	Lipid	Fatty Acid, Monohydroxy	2056.0	NAMED	UGAGPNKCDRTDHP-UHFFFAOYSA-N	OC(CCCCCCCCCCCCCCCO)=O	16-hydroxypalmitate	16-hydroxypalmitate				506-13-8	10034	HMDB0006294	C18218	10466	Neg	['CHEBI:55328']
510	100003064	209	57345	210847	Lipid	Galactosyl Glycerolipids	3031.0	NAMED	NHJUPBDCSOGIKX-NTXXKDEISA-N	O[C@H]1[C@@H](O)[C@@H](CO)O[C@@H](OC[C@H](O)CO)[C@@H]1O	galactosylglycerol	galactosylglycerol				16232-91-0	10263569	HMDB0006790	C05401	16048618	Neg	['CHEBI:150213']
511	100003119	209	39732	143757	Lipid	Endocannabinoid	2218.0	NAMED	KOGRJTUIKPMZEJ-KTKRTIGZSA-N	O=C(CCCCCCC/C=C\CCCCCCCC)NCCS(O)(=O)=O	N-oleoyltaurine	N-oleoyltaurine				52514-04-2	4941625	HMDB0242113		6437033	Neg	['CHEBI:146206']
512	100003151	402	46223	159669	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)	1937.0	NAMED	MJLXQSQYKZWZCB-DQFWFXSYSA-N	[O-]C(C[C@H](C[N+](C)(C)C)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)=O	linoleoylcarnitine (C18:2)*	linoleoylcarnitine (C18:2)*				36816-10-1	4952667	HMDB0006469		6450015	Pos Late	['CHEBI:84098']
513	100003157	400	57402	211014	Peptide	Dipeptide	741.0	NAMED	BSWHERGFUNMWGS-UHFFFAOYSA-N	CC(C(NC(C(N)CC(O)=O)=O)C(O)=O)CC	aspartylisoleucine*	aspartylisoleucine*					13816584	HMDB0028756		21845165	Pos Early	['CHEBI:68599']
514	100003158	400	40068	156699	Peptide	Dipeptide	740.0	NAMED	ZVDPYSVOZFINEE-UHFFFAOYSA-N	OC(C(CC(C)C)NC(C(CC(O)=O)N)=O)=O	aspartylleucine	aspartylleucine				3062-14-4	295006	HMDB0028757		332962	Pos Early	['CHEBI:68596']
515	100003163	400	40046	156685	Peptide	Dipeptide	869.0	NAMED	RCFDOSNHHZGBOY-UHFFFAOYSA-N	O=C(C(C(C)CC)[NH3+])NC(C([O-])=O)C	isoleucylalanine	isoleucylalanine				24787-73-3	4414311	HMDB0028900		7009577	Pos Early	['CHEBI:74062']
516	100003169	209	40008	141960	Peptide	Dipeptide	875.0	NAMED	UCGDDTHMMVWVMV-UHFFFAOYSA-N	O=C(C(C(CC)C)N)NCC(O)=O	isoleucylglycine	isoleucylglycine				868-28-0	303621	HMDB0028907		342532	Neg	['CHEBI:74066']
517	100003174	400	40012	156666	Peptide	Dipeptide	884.0	NAMED	TWVKGYNQQAUNRN-UHFFFAOYSA-N	O=C(C(CO)NC(C(C(CC)C)N)=O)O	isoleucylserine	isoleucylserine				6403-14-1	15948496	HMDB0028916		14426033	Pos Early	['CHEBI:74078']
518	100003179	400	40010	156665	Peptide	Dipeptide	889.0	NAMED	HSQGMTRYSIHDAC-UHFFFAOYSA-N	O=C(C(CC(C)C)N)NC(C)C(O)=O	leucylalanine	leucylalanine				7298-84-2	227625	HMDB0028922		81721	Pos Early	['HMDB:HMDB0304783', 'CHEBI:73527']
519	100003185	400	40045	156684	Peptide	Dipeptide	894.0	NAMED	LESXFEZIFXFIQR-UHFFFAOYSA-N	O=C(C(CC(C)C)N)NCC(O)=O	leucylglycine	leucylglycine				686-50-0	71402	HMDB0028929		79070	Pos Early	['CHEBI:74534']
520	100003200	209	40192	143873	Peptide	Dipeptide	951.0	NAMED	RFCVXVPWSPOMFJ-UHFFFAOYSA-N	O=C(C(CC(C)C)NC(C(CC1=CC=CC=C1)N)=O)O	phenylalanylleucine	phenylalanylleucine				3303-55-7	3293068	HMDB0253025		76808	Neg	['CHEBI:91150']
521	100003240	209	39730	143759	Lipid	Endocannabinoid	2219.0	NAMED	LMIJIHJZVURGQK-UHFFFAOYSA-N	O=C(CCCCCCCCCCCCCCCCC)NCCS(=O)(O)=O	N-stearoyltaurine	N-stearoyltaurine				63155-80-6	147194	HMDB0240595		168274	Neg	['CHEBI:132479']
522	100003258	305	63990	232912	Cofactors and Vitamins	Ascorbate and Aldarate Metabolism	4568.0	NAMED		OC1=C(OC)C(OC1C(O)CO)=O	2-O-methylascorbic acid	2-O-methylascorbic acid				17860-87-6					Polar	['UNII:OE7EI0514F']
523	100003271	209	54923	208316	Amino Acid	Glutamate Metabolism	58.0	NAMED	GAQNUGISBQJMKO-UHFFFAOYSA-N	OC(CC(C(NC(CCC(O)=O)C(O)=O)=O)(CC(O)=O)O)=O	beta-citrylglutamate	beta-citrylglutamate				73590-26-8	19992713	HMDB0013220	C20775	189741	Neg	['KEGG.COMPOUND:C20775', 'PUBCHEM.COMPOUND:21125622']
524	100003397	400	40406	156717	Lipid	Phospholipid Metabolism	2289.0	NAMED	UYPYRKYUKCHHIB-UHFFFAOYSA-N	C[N+](C)([O-])C	trimethylamine N-oxide	trimethylamine N-oxide				1184-78-7	1113	HMDB0000925	C01104	1145	Pos Early	['CHEBI:15724']
525	100003415	400	62860	220638	Amino Acid	Lysine Metabolism	117.0	NAMED	PQNASZJZHFPQLE-LURJTMIESA-N	O=C([C@H](CCCCNC)N)O	N6-methyllysine	N6-methyllysine				1188-07-4	144469	HMDB0002038	C02728	164795	Pos Early	['CHEBI:17604']
526	100003432	209	40481	143017	Xenobiotics	Food Component/Plant	5097.0	NAMED	BOLQJTPHPSDZHR-UHFFFAOYSA-N	O=C(CCC1=CC=C(O)C(OC)=C1)O	dihydroferulate	dihydroferulate				1135-23-5	13701	HMDB0062121		14340	Neg	['CHEBI:86612']
527	100003434	400	40730	156802	Amino Acid	Histidine Metabolism	83.0	NAMED	ZCKYOWGFRHAZIQ-UHFFFAOYSA-N	OC(CCC1=CN=CN1)=O	imidazole propionate	imidazole propionate				1074-59-5	63798	HMDB0002271		70630	Pos Early	['CHEBI:73087']
528	100003444	402	40459	159280	Xenobiotics	Drug - Psychoactive	6107.0	NAMED	WSEQXVZVJXJVFP-FQEVSTJZSA-N	FC1=CC=[C@]([C@]2(CCCN(C)C)OCC3=C2C=CC(C#N)=C3)C=C1	citalopram/escitalopram	citalopram/escitalopram				219861-08-2	129277	HMDB0005028	D07913	146570	Pos Late	['KEGG.DRUG:D07913', 'CHEBI:36791']
529	100003470	209	40708	143065	Lipid	Progestin Steroids	3352.0	NAMED	ZFFFJLDTCLJDHL-JQYCEVDMSA-N	[H][C@]12CC[C@]3([C@@]4(CC[C@]([C@@H](O)C)([C@]4(CC[C@@]3([C@]1(CC[C@@H](O[C@@H]5O[C@H]([C@](O)=O)[C@H]([C@@H]([C@H]5O)O)O)C2)C)[H])C)[H])[H])[H]	pregnanediol-3-glucuronide	pregnanediol-3-glucuronide				1852-49-9	110346	HMDB0010318		123796	Neg	['CHEBI:88765']
530	100003473	400	41494	156849	Xenobiotics	Food Component/Plant	5034.0	NAMED	XUHLIQGRKRUKPH-ITZCMCNPSA-N	C=CCS(C[C@H](N)C(O)=O)=O	alliin	alliin				556-27-4	78760	HMDB0301759	C08265	87310	Pos Early	['CHEBI:182413']
531	100003513	400	41367	179219	Peptide	Dipeptide	839.0	NAMED	YIWFXZNIBQBFHR-UHFFFAOYSA-N	O=C(C(CC1=CN=CN1)NC(CN)=O)O	glycylhistidine	glycylhistidine				2489-13-6	369451	HMDB0028843		417360	Pos Early	['CHEBI:73515']
532	100003521	400	42053	213795	Peptide	Dipeptide	995.0	NAMED	XZKQVQKUZMAADP-UHFFFAOYSA-N	O=C(C(CO)NC(C(CO)N)=O)O	serylserine	serylserine				6620-95-7	122389	HMDB0029048		138784	Pos Early	['CHEBI:73653']
533	100003541	400	41368	156807	Peptide	Dipeptide	854.0	NAMED	LYCVKHSJGDMDLM-UHFFFAOYSA-N	O=C(CNC(C(CC1=CN=CN1)N)=O)O	histidylglycine	histidylglycine				2578-58-7	312227	HMDB0028885		101179	Pos Early	['CHEBI:73930']
534	100003591	209	41436	145145	Peptide	Dipeptide	952.0	NAMED	PYOHODCEOHCZBM-UHFFFAOYSA-N	OC(C(NC(C(CC1=CC=CC=C1)N)=O)CCSC)=O	phenylalanylmethionine	phenylalanylmethionine				15080-84-9	10441391	HMDB0029001		7010506	Neg	['CHEMBL.COMPOUND:CHEMBL1221998']
535	100003594	209	41377	145131	Peptide	Dipeptide	958.0	NAMED	JMCOUWKXLXDERB-UHFFFAOYSA-N	OC(C(CC1=CNC2=C1C=CC=C2)NC(C(CC3=CC=CC=C3)N)=O)=O	phenylalanyltryptophan	phenylalanyltryptophan				24587-41-5	10443429	HMDB0029006		134906	Neg	['CHEBI:74751']
536	100003597	209	41487	145155	Peptide	Dipeptide	944.0	NAMED	OZILORBBPKKGRI-UHFFFAOYSA-N	O=C(C(CCC/N=C(N)\N)NC(C(CC1=CC=CC=C1)N)=O)O	phenylalanylarginine	phenylalanylarginine				1238-09-1	8443508	HMDB0028989		150903	Neg	['CHEBI:73632']
537	100003627	400	40671	156768	Peptide	Dipeptide	738.0	NAMED	FRYULLIZUDQONW-UHFFFAOYSA-N	O=C(C(CC(O)=O)N)NC(CC(O)=O)C(O)=O	aspartylaspartate	aspartylaspartate				58471-53-7	295009	HMDB0028749		332965	Pos Early	['CHEBI:73446']
538	100003641	209	40475	143011	Peptide	Dipeptide	1059.0	NAMED	IOUPEELXVYPCPG-UHFFFAOYSA-N	O=C(C(C(C)C)N)NCC(O)=O	valylglycine	valylglycine				686-43-1	120256	HMDB0029127		136487	Neg	['CHEMBL.COMPOUND:CHEMBL301546', 'PUBCHEM.COMPOUND:136487']
539	100003650	400	40728	156801	Peptide	Dipeptide	1071.0	NAMED	KRNYOVHEKOBTEF-UHFFFAOYSA-N	O=C(C(C(C)C)N)NC(C(C)C)C(O)=O	valylvaline	valylvaline				3918-94-3	362559	HMDB0029140		107475	Pos Early	['CHEBI:73704', 'CHEBI:176461']
540	100003651	400	40685	156779	Peptide	Dipeptide	924.0	NAMED	JHKXZYLNVJRAAJ-UHFFFAOYSA-N	O=C(C(CCSC)N)NC(C)C(O)=O	methionylalanine	methionylalanine				3061-96-9	14625127	HMDB0028966		7009581	Pos Early	['CHEBI:73610']
541	100003674	400	40703	156791	Peptide	Dipeptide	969.0	NAMED	RNKSNIBMTUYWSH-YFKPBYRVSA-N	O=[C@]([C@H]1NCCC1)NCC(O)=O	prolylglycine	prolylglycine				2578-57-6	4932143	HMDB0011178		6426709	Pos Early	['UNII:42521I3FYC']
542	100003675	209	40662	179071	Peptide	Dipeptide	972.0	NAMED	RVQDZELMXZRSSI-IUCAKERBSA-N	O=[C@]([C@H]1NCCC1)N[C@@H](CCCCN)C(O)=O	prolyllysine	prolyllysine				71227-70-8	7498109	HMDB0029022		9209431	Neg	['CHEBI:74792']
543	100003678	400	40731	156803	Peptide	Dipeptide	975.0	NAMED	RWCOTTLHDJWHRS-YUMQZZPRSA-N	O=[C@]([C@H]1NCCC1)N2CCC[C@H]2[C@](O)=O	prolylproline	prolylproline				20488-28-2	9797341	HMDB0011180		263469	Pos Early	['CHEBI:73646']
544	100003686	209	42092	143937	Lipid	Fatty Acid Metabolism (Acyl Glycine)	1869.0	NAMED	KVTFEOAKFFQCCX-UHFFFAOYSA-N	O=C(CCCCCCCCCCCCCCC)NCC(O)=O	N-palmitoylglycine	N-palmitoylglycine				2441-41-0	133100	HMDB0013034		151008	Neg	['CHEBI:39540']
545	100003695	305	62864	220652	Xenobiotics	Food Component/Plant	5177.0	NAMED	RGHNJXZEOKUKBD-MBMOQRBOSA-N	O=C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O	mannonate*	mannonate*				642-99-9	2496757	HMDB0242119		3246006	Polar	['CHEBI:33076']
546	100003769	402	37252	158892	Xenobiotics	Drug - Psychoactive	6090.0	NAMED	WIQRCHMSJFFONW-UHFFFAOYSA-N	NCCC(OC1=CC=C(C(F)(F)F)C=C1)C2=CC=CC=C2	norfluoxetine	norfluoxetine				83891-03-6	4382	HMDB0060551		4541	Pos Late	['CHEBI:180876']
547	100003892	400	42002	156875	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	475.0	NAMED	DWPCPZJAHOETAG-IMJSIDKUSA-N	O=C([C@H](CSC[C@@H](C(O)=O)N)N)O	lanthionine	lanthionine				3183-08-2	88959	HMDB0251521		98504	Pos Early	['CHEBI:25013', 'HMDB:HMDB0240656']
548	100003926	400	43264	156990	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)	1965.0	NAMED	UEFRDQSMQXDWTO-UHFFFAOYSA-N	CC(CC(OC(C[N+](C)(C)C)CC([O-])=O)=O)O	(R)-3-hydroxybutyrylcarnitine	(R)-3-hydroxybutyrylcarnitine						HMDB0062735		53481617	Pos Early	['CHEBI:84842', 'PUBCHEM.COMPOUND:156908001']
549	100003940	209	43502	144003	Lipid	Fatty Acid Metabolism (Acyl Glycine)	1863.0	NAMED	SAVLIIGUQOSOEP-UHFFFAOYSA-N	O=C(CCCCCCC)NCC(O)=O	N-octanoylglycine	N-octanoylglycine				14246-53-8	76040	HMDB0000832		84290	Neg	['CHEBI:74099']
550	100004046	209	43488	144001	Amino Acid	Histidine Metabolism	89.0	NAMED	BKAYIFDRRZZKNF-VIFPVBQESA-N	OC([C@H](CC1=CN=CN1)NC(CCNC(C)=O)=O)=O	N-acetylcarnosine	N-acetylcarnosine				56353-15-2	8079136	HMDB0012881		9903482	Neg	['CHEBI:67249', 'CHEBI:172509']
551	100004054	402	57512	211213	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)	1911.0	NAMED	DWSFAVOTORHAAL-UHFFFAOYSA-N	[O-]C(CC(C[N+](C)(C)C)OC(CCCCCCCCCCCCCCCC)=O)=O	margaroylcarnitine (C17)*	margaroylcarnitine (C17)*				106182-29-0	35015987	HMDB0006210		53477803	Pos Late	['CHEBI:131887']
552	100004056	305	42989	180877	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	481.0	NAMED	SUZRRICLUFMAQD-UHFFFAOYSA-N	O=S(O)(CCNC)=O	N-methyltaurine	N-methyltaurine				107-68-6	7594			7882	Polar	['CHEBI:176462']
553	100004059	400	62278	219251	Xenobiotics	Food Component/Plant	5149.0	NAMED	GPPYTCRVKHULJH-UHFFFAOYSA-N	C[N+](C)(C(C([O-])=O)CC1=CN=CN1)C	histidine betaine (hercynine)*	histidine betaine (hercynine)*				534-30-5	2340795	HMDB0029422		3083620	Pos Early	['CHEBI:15781', 'CHEBI:168124']
554	100004083	209	42574	143947	Lipid	Secondary Bile Acid Metabolism	3597.0	NAMED		C[C@@]([C@@]1([H])C[C@@H]2O)(CC2)[C@](CC3)([H])[C@]([C@H](O)[C@@H]1O)([H])[C@@](CC4)([H])[C@@]3(C)[C@H]4[C@H](C)CCC(NCC(O)=O)=O	glycohyocholate	glycohyocholate						HMDB0240607		71361462	Neg	['CHEBI:133176']
555	100004088	402	40807	159350	Cofactors and Vitamins	Vitamin A Metabolism	4653.0	NAMED	NCYCYZXNIZJOKI-OVSJKPMPSA-N	O=C([H])/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C	retinal	retinal					553582	HMDB0001358	C00376	638015	Pos Late	['CHEBI:45487']
556	100004089	209	42489	144357	Lipid	Fatty Acid, Monohydroxy	2008.0	NAMED	GHPVDCPCKSNJDR-UHFFFAOYSA-N	OC(C(O)=O)CCCCCCCC	2-hydroxydecanoate	2-hydroxydecanoate				5393-81-7	20195	HMDB0242148,HMDB0094656		21488	Neg	['CHEBI:133172']
557	100004110	209	46164	144277	Xenobiotics	Benzoate Metabolism	4720.0	NAMED	TZVUCGJSHGKWCJ-UHFFFAOYSA-N	OC1=C(OS(=O)(O)=O)C(C)=CC=C1	3-methyl catechol sulfate (2)	3-methyl catechol sulfate (2)						HMDB0240663,HMDB0240662			Neg	['PUBCHEM.COMPOUND:118431379', 'PUBCHEM.COMPOUND:156960912']
558	100004111	209	46146	144253	Xenobiotics	Benzoate Metabolism	4722.0	NAMED	NCOMUGOPQPRVSE-UHFFFAOYSA-N	OC1=CC(C)=CC=C1OS(O)(=O)=O	4-methylcatechol sulfate	4-methylcatechol sulfate						HMDB0240459		54104170	Neg	['CHEBI:176442']
559	100004112	209	46165	144278	Xenobiotics	Benzoate Metabolism	4719.0	NAMED	HFDKYCXWNHNKAF-UHFFFAOYSA-N	OC1=C(C)C=CC=C1OS(O)(=O)=O	3-methyl catechol sulfate (1)	3-methyl catechol sulfate (1)						HMDB0240663,HMDB0240662		118431379	Neg	['PUBCHEM.COMPOUND:118431379', 'PUBCHEM.COMPOUND:156960912']
560	100004173	400	43334	156997	Xenobiotics	Drug - Psychoactive	6094.0	NAMED	KYYIDSXMWOZKMP-UHFFFAOYSA-N	CN(CC(C1(CCCCC1)O)C2=CC=C(C=C2)O)C	O-desmethylvenlafaxine	O-desmethylvenlafaxine				300827-87-6	111300	HMDB0015646	D07793	125017	Pos Early	['UNII:3TP4E4F972', 'CHEBI:83527']
561	100004174	400	62976	221394	Xenobiotics	Drug - Psychoactive	6125.0	NAMED	ZAFYATHCZYHLPB-UHFFFAOYSA-N	CN(C(CC1=C(C2=CC=C(C=C2)C)N=C3C=CC(C)=CN13)=O)C	zolpidem	zolpidem				82626-48-0		HMDB0005023	C07219	5732	Pos Early	['CHEBI:10125']
562	100004182	209	43507	144005	Lipid	Secondary Bile Acid Metabolism	3610.0	NAMED	HIAJCGFYHIANNA-QIZZZRFXSA-N	O[C@@H]1CC2=CC[C@@]([C@@]3([H])[C@@]2(C)CC1)([H])[C@@]4([H])[C@@](CC3)(C)[C@]([C@H](C)CCC(O)=O)([H])CC4	3beta-hydroxy-5-cholenoate	3beta-hydroxy-5-cholenoate				5255-17-4	83950	HMDB0000308		92997	Neg	['CHEBI:89234']
563	100004208	209	46111	143736	Xenobiotics	Benzoate Metabolism	4718.0	NAMED	AQTYXAPIHMXAAV-UHFFFAOYSA-N	COC1=C(OS(O)(=O)=O)C=CC=C1	guaiacol sulfate	guaiacol sulfate					21078	HMDB0060013		22473	Neg	['UNII:19S58BLO87']
564	100004227	209	43343	143991	Lipid	Fatty Acid, Amino	1801.0	NAMED	AKVBCGQVQXPRLD-UHFFFAOYSA-N	CCCCCCC(C(O)=O)N	2-aminooctanoate	2-aminooctanoate				644-90-6	62727	HMDB0000991		69522	Neg	['HMDB:HMDB0000991']
565	100004243	209	42381	144301	Cofactors and Vitamins	Tocopherol Metabolism	4585.0	NAMED	NOZSTAZEOBPSBY-UHFFFAOYSA-N	OC(C1C(O)C(O)C(O)C(OC2=C(C)C(C)=C(OC(C)(CCC(O)=O)CC3)C3=C2)O1)=O	gamma-CEHC glucuronide*	gamma-CEHC glucuronide*						HMDB0242175		121596235	Neg	['CHEBI:133148']
566	100004284	400	43424	157011	Xenobiotics	Chemical	6383.0	NAMED	HHVIBTZHLRERCL-UHFFFAOYSA-N	CS(C)(=O)=O	dimethyl sulfone	dimethyl sulfone				67-71-0	5978	HMDB0004983	C11142	6213	Pos Early	['CHEBI:9349']
567	100004295	400	43400	157005	Xenobiotics	Food Component/Plant	4854.0	NAMED	XUWHAWMETYGRKB-UHFFFAOYSA-N	O=C1CCCCN1	2-piperidinone	2-piperidinone				675-20-7	12144	HMDB0011749		12665	Pos Early	['CHEBI:77761']
568	100004318	400	43374	157003	Xenobiotics	Food Component/Plant	5156.0	NAMED	JYGFTBXVXVMTGB-UHFFFAOYSA-N	O=C1CC2=C(N1)C=CC=C2	indolin-2-one	indolin-2-one				59-48-3	284794	HMDB0061918	C12312	321710	Pos Early	['CHEBI:31697']
569	100004321	209	48691	207569	Xenobiotics	Food Component/Plant	4995.0	NAMED	ZLYUIVZAQHFCNP-UHFFFAOYSA-N	O=C1C=CC2=CC=CC(OS(=O)(O)=O)=C2N1	2,8-quinolinediol sulfate	2,8-quinolinediol sulfate						HMDB0240658			Neg	['PUBCHEM.COMPOUND:156960910']
570	100004322	209	43266	143737	Xenobiotics	Food Component/Plant	5469.0	NAMED	VSTZVCJQGSLNLL-UHFFFAOYSA-N	NC1=CC=CC=C1OS(O)(=O)=O	2-aminophenol sulfate	2-aminophenol sulfate					158022	HMDB0061116		181670	Neg	['CHEBI:133186']
571	100004326	209	48693	207571	Xenobiotics	Chemical	6338.0	NAMED	CGFRVKXGZRODPA-UHFFFAOYSA-N	CC(C1=CC=CC(OS(=O)(O)=O)=C1)=O	3-acetylphenol sulfate	3-acetylphenol sulfate					16230535	HMDB0304930			Neg	['PUBCHEM.COMPOUND:23185081']
572	100004327	209	45966	148646	Lipid	Lysophospholipid	2758.0	NAMED	ZPDQFUYPBVXUKS-KEKNWZKVSA-N	O=P(O)(OCC(O)COC(CCCCCCCCCCCCCCCCC)=O)OC[C@@H](C(O)=O)N	1-stearoyl-GPS (18:0)*	1-stearoyl-GPS (18:0)*	LPS 18:0	LPS 18:0	LPS 18:0/0:0		7826051	HMDB0061698		74819135	Neg	['CHEBI:180193']
573	100004396	305	62069	218878	Lipid	Fatty Acid, Dicarboxylate	1714.0	NAMED	YVOMYDHIQVMMTA-UHFFFAOYSA-N	OC(CC(O)=O)CCC(O)=O	3-hydroxyadipate	3-hydroxyadipate					133894	HMDB0000345		151913	Polar	['CHEBI:89205']
574	100004414	209	61702	218007	Lipid	Fatty Acid, Branched	1700.0	NAMED	CGKMKXBKVBXUGK-UHFFFAOYSA-N	OC(C(O)=O)C(C)CCCC(C)CCCC(C)CCCC(C)C	2-hydroxyphytanate*	2-hydroxyphytanate*				14721-68-7	164249	HMDB0061666		189026	Neg	['CHEBI:37258']
575	100004494	209	43470	151111	Xenobiotics	Tobacco Metabolite	4831.0	NAMED	WALNNKZUGHYSCT-MGKNELHOSA-N	CN(C1=O)[C@@H](C[C@H]1O[C@@H]2O[C@H](C(O)=O)[C@@H](O)[C@H](O)[C@H]2O)C3=CN=CC=C3	3-hydroxycotinine glucuronide	3-hydroxycotinine glucuronide				132929-88-5	159230	HMDB0001204		53477725	Neg	['CHEBI:88734', 'CHEBI:133206']
576	100004499	209	43231	143979	Amino Acid	Lysine Metabolism	136.0	NAMED	FZXCPFJMYOQZCA-UHFFFAOYSA-N	OC(C1CCCC(N1)=O)=O	6-oxopiperidine-2-carboxylate	6-oxopiperidine-2-carboxylate				34622-39-4	2282737	HMDB0061705		3014237	Neg	['CHEBI:87998']
577	100004509	400	43239	156985	Xenobiotics	Food Component/Plant	5263.0	NAMED	ZFAHNWWNDFHPOH-UHFFFAOYSA-N	OC(C(CSCC=C)N)=O	S-allylcysteine	S-allylcysteine				21593-77-1	88744	HMDB0034323		98280	Pos Early	['CHEBI:133648']
578	100004523	209	43249	124707	Amino Acid	Urea cycle; Arginine and Proline Metabolism	518.0	NAMED	SRXKAYJJGAAOBP-UHFFFAOYSA-N	CC(NCCCC(N)C(O)=O)=O	N-delta-acetylornithine	N-delta-acetylornithine					8096135	HMDB0242109	C00437	9920500	Neg	['HMDB:HMDB0242109', 'CHEBI:133179', 'HMDB:HMDB0003357']
579	100004541	209	43258	144587	Amino Acid	Polyamine Metabolism	562.0	NAMED	OAUYENAPBFTAQT-UHFFFAOYSA-N	O=C1N(CCCN([H])C(C)=O)CCC1	acisoga	acisoga				7663-77-6	114601	HMDB0061384		129397	Neg	['PUBCHEM.COMPOUND:82111', 'CHEBI:133185']
580	100004542	400	43761	157045	Lipid	Fatty Acid, Amino	1796.0	NAMED	RDFMDVXONNIGBC-UHFFFAOYSA-N	OC(C(CCCCC)N([H])[H])=O	2-aminoheptanoate	2-aminoheptanoate				1115-90-8	198338	HMDB0242128,HMDB0094649		227939	Pos Early	['CHEBI:64304']
581	100004561	209	43549	212072	Amino Acid	Tryptophan Metabolism	282.0	NAMED	LLLPDUXGHXIXIW-UHFFFAOYSA-N	OC(C1=CC=CC=C1N([H])C=O)=O	N-formylanthranilic acid	N-formylanthranilic acid				3342-77-6	91624	HMDB0004089	C05653	101399	Neg	['CHEBI:36575']
582	100004575	209	43591	153118	Amino Acid	Urea cycle; Arginine and Proline Metabolism	520.0	NAMED	XUYANFPPYJSBPU-UHFFFAOYSA-N	OC(C(CCCNC(C)=O)N([H])C(C)=O)=O	N2,N5-diacetylornithine	N2,N5-diacetylornithine				39825-23-5	8573834	HMDB0240345		65977	Neg	['PUBCHEM.COMPOUND:10398396', 'CHEBI:133217']
583	100004601	209	57783	213695	Xenobiotics	Bacterial/Fungal	5551.0	NAMED	KNSAWRXCIVESQC-UHFFFAOYSA-N	O=C(O)CC1=C2C(C=CN2)=CC=C1	1H-indole-7-acetic acid	1H-indole-7-acetic acid				39689-63-9	13535457			18356439	Neg	['RM:0158906']
584	100004634	209	44618	143738	Amino Acid	Tyrosine Metabolism	213.0	NAMED	ORZHQEJEAKXCJA-UHFFFAOYSA-N	NCCC1=CC(OC)=C(OS(=O)(O)=O)C=C1	3-methoxytyramine sulfate	3-methoxytyramine sulfate					21233674			54133459	Neg	['CHEBI:133709']
585	100004635	400	44878	157087	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	448.0	NAMED	UCUNFLYVYCGDHP-UHFFFAOYSA-N	O=S(C)(CCC(N)C(O)=O)=O	methionine sulfone	methionine sulfone				820-10-0	63154	HMDB0062174		69961	Pos Early	['CHEBI:21363', 'CHEBI:132188']
